#,title,releasedate,price,Score_rank,owners,playtime_median,developers,publishers
750,Purple Saturn Day,"Sep 1, 1989",$4.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),ERE Informatique,Ziggurat
751,Player Power,"May 14, 2020",$0.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Dave O'Leary,Dave O'Leary
752,ArrowBall,"Nov 9, 2020",$7.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Jaiden Gerig,JELLO Games
753,Extreme Social Distancing,"May 18, 2020",$1.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Daniel Lewis,TheNewTropic
754,Game of Drones,"May 6, 2020",$3.97,N/A (N/A),"0 .. 20,000",00:00 (00:00),Bavariana,Bavariana
755,Matrix Blocks,"Jun 18, 2020",$4.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),NetDinamica,NetDinamica
756,INVISIBLE MAN,"Jun 19, 2020",$0.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Cybermask Studio,Cybermask Studio
757,Beaver Fun River Run - Steam Edition,"Jun 26, 2020",$2.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Soul of SysOp LLC,Soul of SysOp LLC
758,Premier Manager 08,"Jun 26, 2020",$2.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),ZOO Digital Publishing,Funbox Media Ltd
759,Shuffs,"Jun 29, 2020",$2.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Kyle Hosking,No Relation Games
760,Hunting Unlimited 2,"Sep 4, 2020",$9.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),SCS Software,Ziggurat
761,Down the River,"Jan 20, 2021",$4.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Heye Everts,Heye Everts
762,Sport Shooter,"Jul 25, 2021",$12.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Tangent Arc,none
763,MagicalGirl Mimi,"Aug 20, 2020",$7.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Nacks Soft,Nacks Soft
764,Table Soccer Club,"Dec 22, 2020",$0.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),J.Li,Limeade Games
765,Punchout: Music,"Sep 17, 2020",$14.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),"Officeu Co., Ltd.","Officeu Co., Ltd."
766,Alice Sisters,"Sep 20, 2020",$9.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),OrionSoft,OrionSoft
767,Lactea Volleyball,"Nov 2, 2020",$5.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Dario Leite,Dario Leite
768,The Games: Winter Edition,"Oct 28, 2020",$3.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),"Epyx, Inc.",Pixel Games UK
769,International Tennis Open,"Jun 1, 1994",$4.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Infogrames Europe SA,Pixel Games UK
770,VR Basketball Hoops,"Aug 5, 2021",$1.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Saturn VR,"Saturn VR , NipsApp Gaming Software"
771,EPEJSODION Dodgeball Speed,"Feb 1, 2021",$9.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Tadeusz Lorkowski,Tadeusz Lorkowski
772,Winter Sleigh,"Jan 6, 2021",$7.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Kārlis Luksis,Kārlis Luksis
773,tanxy,"Jan 11, 2021",$7.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),IronRib,IronRib
774,StarPicker,"Jul 9, 2021",$19.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Emedion Games,Emedion Games
775,Sprint Racer,"Feb 5, 2021",$0.74,N/A (N/A),"0 .. 20,000",00:00 (00:00),Tudou Games,Tudou Games
776,Table Tennis Pro,"Mar 4, 2021",$14.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),GrassGames,GrassGames
777,KnockDown,"Mar 3, 2021",$4.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Taure Games,Taure Games
778,4th & Inches,"Mar 5, 2021",$6.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Accolade,Ziggurat
779,Fast Break,"Mar 5, 2021",$6.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Accolade,Ziggurat
780,TKO,"Mar 5, 2021",$6.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Accolade,Ziggurat
781,COMBOHEAD,"Apr 5, 2021",$4.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),namleets,namleets
782,Santa Soccer,"May 21, 2021",$0.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Halara Studios,Halara Studios
783,Asterism Basketball,"May 10, 2021",$2.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Tadeusz Lorkowski,Tadeusz Lorkowski
784,OGgolf,"May 29, 2021",$12.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Tecmiba,Tecmiba
785,EPEJSODION Lodge,"Jul 30, 2021",$4.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Tadeusz Lorkowski,Tadeusz Lorkowski
786,Kate Kite,"May 7, 2021",$0.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),"DY STUDIO, DY STUDIO",DY STUDIO
787,Color Pixel Heroes,"Apr 8, 2021",$1.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Boogygames Studios,Boogygames Studios
788,Football Bus Battle 2021,"Jun 28, 2021",$1.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),BuffGames,BuffGames
789,Wing Chun Pak Sung Bo Legends,"Aug 24, 2021",$9.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),KotarosDevgame,KotarosDevgame
790,Join Rush Attack / 加入突袭,"Oct 6, 2021",$1.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Bad Kids Games,"Cristian Manolachi, Atomic Fabrik"
791,Draft Day Sports: Pro Football 2022,"Oct 14, 2021",$31.49,N/A (N/A),"0 .. 20,000",00:00 (00:00),Wolverine Studios,Wolverine Studios
792,Teratini VR,"Dec 21, 2016",$9.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Shiny Moss,Shiny Moss
793,LASER STRIKERS,"Apr 17, 2017",$0.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Koth Studo,Koth Studio
794,Disc League,"May 17, 2017",$19.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Virtually Invincible LLC,Virtually Invincible LLC
795,More Than Just Chess,"Nov 3, 2017",$4.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Jan Ostermann,Jan Ostermann
796,HeadSquare - Multiplayer VR Ball Game,"Nov 28, 2017",$1.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Made In Holo,Made In Point
797,Log Challenge,"Jan 4, 2018",$2.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),CGPills,CGPills
798,Baseball Kings VR,"Apr 11, 2018",$14.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Appnori Inc.,Appnori Inc.
799,Crazy Bowling,"Apr 2, 2018",$2.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),"Coremedia,inc.","Coremedia,inc."
800,Free Throw,"Aug 20, 2018",$0.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),1/13s,1/13s
801,Teck Boxing 3D,"Oct 17, 2018",$4.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Tonye Amienyo,Tonye Amienyo
802,Super Darts VR,"Nov 14, 2018",$7.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),"Octamon Co., Ltd.","Octamon Co., Ltd."
803,VR Cricket,"Dec 27, 2018",$4.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Hunter Games,Hunter Software
804,CricVRX - VR Cricket,"Jul 3, 2019",$14.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Rational Verx,Skippy Apps PTY LTD
805,KENDO,"Oct 11, 2019",$9.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),VSTECHNOLOGIES,VSTECHNOLOGIES
806,Classic Card Game Spades,"Jan 13, 2020",$1.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Webfoot,Encore Software LLC
807,Premier Manager 04/05,"Jul 17, 2020",$2.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),ZOO Digital Publishing,Funbox Media Ltd
808,Cyber Badminton 2020,"Nov 13, 2020",$0.99,N/A (N/A),"20,000 .. 50,000",00:00 (00:00),CAREBOT GAMES,CAREBOT GAMES
809,Sparks - Episode One,"Jul 18, 2021",$4.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Trapezium Development Studio,Trapezium Development Studio
810,VR Game Station,"Jun 14, 2021",$10.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Batuhan Güner,Batuhan Güner
811,Ultimate Bumper Cars - Dodgems,"Aug 19, 2021",$17.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),ogsoftgames,ogsoftgames
812,Cross Board SOCCER,"Jul 14, 2021",$0.54,N/A (N/A),"0 .. 20,000",00:00 (00:00),Clockstone Software GmBh,Piotr Onyszkanycz
813,Bodies of Water VR,"Jun 30, 2021",$19.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Triggerfish Games,Triggerfish Studios Ltd
814,BoomXR,"Aug 12, 2021",Free,N/A (N/A),"0 .. 20,000",00:00 (00:00),Yolopia Ltd,Yolopia Ltd
815,Ultra Boat Game!!!,"Jul 2, 2021",$1.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Tamashii,Tamashii
816,Smoots Tennis Survival Zombie,"Dec 20, 2016",$4.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Kaneda Games,Plug In Digital
817,The Climber,"Jul 25, 2017",$3.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Felipe Nicolazzi,Nib Games
818,Ancient Code VR( The Fantasy Egypt Journey),"Jan 31, 2018",$4.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),ED,ED
819,Three Kingdoms VR - Jade Knight (光之三國VR - 青龍騎),"Dec 28, 2017",$8.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),InterServ International,InterServ International
820,Tennis Kings VR,"Apr 23, 2018",$14.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Appnori Inc.,Appnori Inc.
821,Ball Driver,"Mar 30, 2018",$0.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Potato Games,Potato Games
822,Boxing Fighter : Super punch,"Nov 25, 2017",$1.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Playtouch,Playtouch
823,Pac Adventures 3D,"Dec 15, 2019",$0.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),ThankGame.com,ThankGame.com
824,Monster Minis Extreme Off-Road,"Jul 24, 2012",$4.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Mindwedge,Mindwedge
825,Lucky Skiing,"Nov 11, 2018",$9.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),哈视奇科技,哈视奇科技
826,RD's Adventure Mini Golf,"Jan 15, 2019",$4.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Gear Worx Productions,Gear Worx Productions
827,Fancy Skiing: Speed,"May 17, 2019",$9.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Hash Technology,Hash Technology
828,Astonishing Baseball 2019,"May 20, 2019",$9.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Aerilys,Aerilys
829,Light Trail Rush,"Jul 13, 2020",$5.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),B2Expand,B2Expand
830,Easter Egg,"Dec 5, 2019",$12.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Kerim Kumbasar,Kerim Kumbasar
831,Vaporwave Road VR,"May 18, 2020",$4.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Meng Games,Meng Games
832,EPEJSODION Dodgeball Defense,"Sep 3, 2020",$9.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Tadeusz Lorkowski,Tadeusz Lorkowski
833,Dragon Fury VR,"Feb 1, 2021",$5.99,N/A (N/A),"20,000 .. 50,000",00:00 (00:00),Epoching,Epoching
834,Boom Dojo,"Jan 29, 2021",$9.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Yolopia Ltd,Yolopia Ltd
835,Endless Furry Blackjack,"Mar 23, 2021",$0.99,N/A (N/A),"50,000 .. 100,000",00:00 (00:00),Tegridy Made Games,Tegridy Made Games
836,Pro Basketball Manager 2016 - US Edition,"Feb 18, 2016",$9.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),"Cyanide Studio, Umix Studios",Nacon
837,Tower Ascent,"Sep 7, 2017",$2.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),"KitTheNinja, Ate134, FFTG - Nate, Kanestapler",KitTheNinja
838,Naklua VR,"Nov 10, 2017",$1.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Fly Dream Dev,Fly Dream Dev
839,OlympicVR,"Nov 28, 2017",$0.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Anarkica Games,Anarkica Games
840,World Circuit Boxing,"Jan 5, 2018",$4.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),J3I Games,J3I Games
841,The Next Day After Friday,"Mar 30, 2018",$2.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),VR Friends,VR Friends
842,7 Soccer: a sci-fi soccer tale,"Feb 14, 2018",$6.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),"Mario D'Eliso ""Elis-D""",Mario D'Eliso
843,Balance of Soccer,"Dec 11, 2018",$4.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Stepiral Studio,Stepiral Studio
844,UniteStar,"Jul 2, 2018",$1.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),SweetApple,SteamWork
845,Salsa-Virtual,"Nov 9, 2018",$19.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Dance-Virtual,Froliq
846,Mini Golf Buddies,"Dec 18, 2018",$4.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Obumo Games,Obumo Games
847,Classic Card Game Poker Pack,"Jan 25, 2020",$1.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Webfoot,Encore Software LLC
848,Virage Rally,"Feb 24, 2020",$8.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Eyraud Software,Eyraud Software
849,OLD SKOOL RACER,"Aug 30, 2021",$19.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Karma Play Limited,Karma Play Limited
850,Park The Car,"Dec 1, 2020",$1.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),indiegames3000,indiegames3000
851,Snowboard,"Feb 24, 2021",$9.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Snowboard,Snowboard
852,Pinheads Bowling VR,"Dec 22, 2016",$11.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),"Midnight Studios, Inc.","Midnight Studios, Inc."
853,Indoor Rock Climbing VR,"Dec 29, 2017",$4.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Builder7,
854,Beer Pong VR,"Mar 3, 2018",$11.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Axis Granted Creations Team,Axis Granted Creations
855,Hurricane chase(飓风追击),"Jul 24, 2019",$2.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),2AM(熬夜工作室),2AM(熬夜工作室)
856,Carom Billiards,"Jul 3, 2020",$2.49,N/A (N/A),"0 .. 20,000",00:00 (00:00),Pix Arts,Pix Arts
857,Seasonal Soccer,"Mar 20, 2018",$1.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),F-Games,JTS Development
858,Muay Thai Fighting,"Jun 29, 2018",$3.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Real Fighting,Real Fighting
859,Garage Master 2018,"Jul 12, 2018",$3.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Fury Games Production,Fury Games Production
860,Top Billiards,"Jul 23, 2020",$1.99,N/A (N/A),"20,000 .. 50,000",00:00 (00:00),Tyluk,Tyluk
861,Extreme Skiing VR,"Oct 24, 2016",$7.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),乐客游戏,乐客游戏
862,Kaleido Chaos,"Aug 28, 2018",$0.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Weiqiang Ou,Weiqiang Ou
863,"Sarah, you are way too heavy","May 21, 2019",$1.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),AnYouGame Studio,AnYouGame Studio
864,Girl Rugby Dash,"Oct 19, 2018",$3.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Action Portal,Action Portal
865,Glow Chess,"Aug 7, 2018",$0.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),13-lab,"13-lab, azimut team"
866,Chess,"Jun 23, 2011",$4.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),baKno Games,baKno Games
867,Dream UniVRse,"Aug 23, 2018",$4.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),viVRe,viVRe
868,Gunball,"Jun 28, 2017",$7.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),REDspace,REDspace
869,Exterminator: Escape!,"Sep 15, 2017",$0.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),"PRIME WORKS Co.,Ltd.","PRIME WORKS Co.,Ltd."
870,BALL GAME,"Nov 10, 2017",$0.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Blueshift Media,Blueshift Media
871,VR Soccer '96,"Mar 31, 1996",$9.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Gremlin Interactive Ltd.,Interplay
872,Crucial Throw,"Mar 23, 2018",$4.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Brainduck,Brainduck
873,Sabreurs - A Noble Duel,"Sep 14, 2018",$9.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Team Hamtrol,Kajak Games
874,A Sound Plan,"Apr 30, 2019",$4.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Studio Kumiho,Studio Kumiho
875,Croquet Pro,"Nov 15, 2018",$0.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Falling Ninja Productions,Top Secret Studios LLC
876,Little Comet,"Dec 14, 2018",$3.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Outgunned Games,Outgunned Games
877,Eurobi Racing,"Dec 12, 2018",$1.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Nyanko Gaming,Nyanko Gaming
878,LCD Sports: American Football,"Jan 25, 2019",$1.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),WarGem LLC,WarGem LLC
879,Drumpfy Walls,"Apr 19, 2019",$4.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Hotbox Garage,Hotbox Garage
880,Iceroyds!,"Dec 20, 2019",$1.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),CMC Games,CMC Games
881,Thigh Climbers,"Apr 24, 2020",$7.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),"Monarchy Media, LLC","Monarchy Media, LLC"
882,Quarter Horse Racing,"Mar 6, 2020",$1.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Gerald Lynch,GeWaLy Art
883,Smashing Healthy VR,"Apr 18, 2020",$19.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),"Daruma The Factory, Inc.","Daruma The Factory, Inc."
884,Volleyballed,"Jun 18, 2020",$3.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Fun Infused Games,Fun Infused Games
885,Hack or Die!,"Sep 23, 2021",$13.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Colby Crawford,Colby Crawford
886,Turkey Hunting Unlimited,"May 29, 2020",$1.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Chaos Entertainment,Chaos Entertainment
887,Space Dogfight,"Jun 15, 2020",$0.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Meng Games,Meng Games
888,Premier Manager 09,"Aug 15, 2008",$2.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),ZOO Digital Publishing,Funbox Media Ltd
889,Premier Manager 06/07,"Jul 3, 2020",$2.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),ZOO Digital Publishing,Funbox Media Ltd
890,PURRfection! The cat tossing game!!,"Jul 3, 2020",$0.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),KCGames,Furballs Anonymous
891,Groove Balls,"Jul 25, 2020",$9.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Yolopia Ltd,Yolopia Ltd
892,Quiz Pro - Guess Pictures,"Jul 22, 2020",$2.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Boogygames Studios,Boogygames Studios
893,Olympic Basketball,"Jul 29, 2020",$1.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Pix Arts,Pix Arts
894,SnowFighters,"Aug 7, 2020",$7.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),teamTMT,teamTMT
895,California Games II,"Jun 1, 1990",$4.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),"Epyx, Inc.",Pixel Games UK
896,Space Squadron,"Nov 18, 2020",$0.49,N/A (N/A),"0 .. 20,000",00:00 (00:00),indiegames3000,indiegames3000
897,Pixel Puzzles 4k: Japan,"Dec 7, 2020",$9.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),The Digital Puzzle Company,KPL
898,Evade Zero,"Dec 18, 2020",$7.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),"Jonathan Francis, Martin Haythornthwaite",Self Published
899,Astro Dash,"Dec 5, 2020",$1.99,N/A (N/A),"20,000 .. 50,000",00:00 (00:00),RETROPE STUDIOS,MMUK GAMES
900,SOL Cycling,"Feb 6, 2021",$19.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Redline Studios,Redline Studios
901,Rogun Arena,"Jan 29, 2021",$7.99,N/A (N/A),"50,000 .. 100,000",00:00 (00:00),Russian Implant Games,Russian Implant Games
902,Heli Golf,"Aug 4, 2021",$5.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Heli Golf,Heli Golf
903,Race - Total Toon Race,"Apr 9, 2021",$1.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Andreas Otten,Andreas Otten
904,Fight for that Ball,"May 19, 2021",$4.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Beardman Studios,Beardman Studios
905,Soran,"Jun 14, 2021",$5.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Joseph Keenan,Jazzcharles Games
906,Daldos,"Aug 25, 2021",$12.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Vanaheim Team,Vanaheim Team
907,Akyrikon VR,"May 5, 2021",$5.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Be VR Studios,Be VR Studios
908,Ultimo Soccer UDC,"Jul 14, 2021",$3.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Ultimo Games,Ultimo Games
909,FOOTBALLER,"Aug 11, 2021",$1.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),LAERT,LA GAMES
910,VR Summer Sports,"Sep 24, 2021",$9.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),"Flamboyant Entertainment, Byte Mind, Lucky Game and Entertainment",Flamboyant Entertainment
911,VeeR Pong,"May 29, 2017",$4.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Ian Slattery,Ian Slattery
912,VR Batting,"Mar 20, 2017",$9.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),"Saad Khan, Irfan Abbasi, Hassan Yawar",Arbisoft
913,Spud Cricket VR,"Nov 2, 2017",$2.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Hairy Man Games,Hairy Man Games
914,Fall Fear Fly Redemption,"Oct 16, 2017",$0.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Lobaki,Lobaki
915,Dealey Plaza Paintball,"Aug 25, 2017",$4.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Jason Baird,Jason Baird
916,Winter Wolves Classic Games Collection,"Oct 25, 2017",$4.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Winter Wolves,Winter Wolves
917,Big Bang Billiards,"Dec 23, 2017",$3.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Octopus Interactive VR,Octopus Interactive VR
918,Paddle Master VR,"Nov 18, 2017",$3.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Raging Pygmy Goat Games,Raging Pygmy Goat Games
919,Quickshot,"Mar 12, 2018",$2.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Headroom.one,Headroom.one
920,ATV Simulator VR,"Mar 20, 2018",$4.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Builder7,
921,RECOIL,"May 19, 2018",$1.5,N/A (N/A),"0 .. 20,000",00:00 (00:00),AHui.Game,AHui.Game
922,ParkourMan,"Jul 24, 2018",$1.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Fury Games Production,Fury Games Production
923,Tabletop Basketball VR,"Nov 22, 2018",$9.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),RedZone Studios LLC,RedZone Studios LLC
924,Truefish,"Jul 10, 2019",$6.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),TiProg,-
925,Hentai LightUp,"Aug 5, 2019",$0.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),LeonWaan Games,LeonWaan Games
926,Drift 1969,"Sep 4, 2019",$1.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Polantronic,Polantronic
927,EPEJSODION Dodgeball Attack,"Aug 26, 2020",$9.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Tadeusz Lorkowski,Tadeusz Lorkowski
928,Horace Goes Skiing,"Oct 23, 2020",$1.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Pixel Games UK,Pixel Games UK
929,Procedural Soccer,"Sep 28, 2021",$1.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Tadeusz Lorkowski,Tadeusz Lorkowski
930,Animals Fight,"Oct 13, 2021",$0.59,N/A (N/A),"0 .. 20,000",00:00 (00:00),Quarlellle,Quarlellle
931,Very Real Chess,"Nov 11, 2016",$0.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Zachary Geier,Zachary Geier
932,Thunder Spheres - Virtual Reality 3D Pool,"Dec 9, 2016",$2.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),stickee,stickee
933,Boost,"Jan 11, 2017",$8.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Parallel Mind LLC,Parallel Mind LLC
934,Ski Sport: Jumping VR,"Jan 30, 2017",$4.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Ramotion Inc.,Ramotion Inc.
935,Bottle Flip Challenge VR,"Apr 9, 2017",$2.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Justin Jimmo,Squawkybird Games
936,Yacht Simulator VR,"Mar 19, 2018",$2.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Builder7,
937,Jelly Wrestle,"Jul 20, 2018",$2.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Fury Games Production,Fury Games Production
938,Halloween Puzzles,"Nov 6, 2018",$1.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Boogygames Studios,Boogygames Studios
939,Super Keepy Ups,"Dec 14, 2018",$0.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Super Regular Guy,Super Regular Guy
940,Angry Ball VR,"Dec 4, 2018",$4.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),"MWN TECH.,LTD","MWN TECH.,LTD"
941,Pilot Sports,"Jul 31, 2019",$19.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Z-Software,Z-Software GmbH
942,Home Plate Baseball,"Apr 24, 2019",$3.24,N/A (N/A),"0 .. 20,000",00:00 (00:00),Beep2Bleep,Beep2Bleep
